PassengerId,Survived,Pclass,Sex,Age,Fare,Embarked,label,cabin_type,status,is_alone,is_4_members,is_3or2_members,age*class,quad_fare
834,0,0.24236252545824846,0,1,0,S,none,n,Mr,1,0,0,0.24236252545824846,61.688457639999996
835,0,0.24236252545824846,0,1,1,S,none,n,Mr,1,0,0,0.24236252545824846,68.89000000000001
836,1,0.6296296296296297,1,2,3,C,rare,E,Miss,0,0,1,1.2592592592592593,6915.30285889
837,0,0.24236252545824846,0,1,1,S,none,n,Mr,1,0,0,0.24236252545824846,75.03890625
838,0,0.24236252545824846,0,1,1,S,none,n,Mr,1,0,0,0.24236252545824846,64.80250000000001
839,1,0.24236252545824846,0,1,3,S,none,n,Mr,1,0,0,0.24236252545824846,3191.7754176400003
840,1,0.6296296296296297,0,2,2,C,none,C,Mr,1,0,0,1.2592592592592593,882.0899999999999
841,0,0.24236252545824846,0,1,1,S,SOTON,n,Mr,1,0,0,0.24236252545824846,62.805625
842,0,0.47282608695652173,0,0,1,S,rare,n,Mr,1,0,0,0.0,110.25
843,1,0.6296296296296297,1,1,2,C,none,n,Miss,1,0,0,0.6296296296296297,961.0
844,0,0.24236252545824846,0,2,0,C,none,n,Mr,1,0,0,0.4847250509164969,41.44140625
845,0,0.24236252545824846,0,1,1,S,none,n,Mr,1,0,0,0.24236252545824846,75.03890625
846,0,0.24236252545824846,0,2,0,S,CA,n,Mr,1,0,0,0.4847250509164969,57.0025
847,0,0.24236252545824846,0,1,3,S,CA,n,Mr,0,0,0,0.24236252545824846,4837.202499999999
848,0,0.24236252545824846,0,2,0,C,none,n,Mr,1,0,0,0.4847250509164969,62.34365764
849,0,0.47282608695652173,0,1,3,S,none,n,Mr,0,0,1,0.47282608695652173,1089.0
850,1,0.6296296296296297,1,2,3,C,none,C,Mrs,0,0,1,1.2592592592592593,7939.558457640001
851,0,0.24236252545824846,0,0,3,S,none,n,Master,0,0,0,0.0,978.1256249999999
852,0,0.24236252545824846,0,4,0,S,none,n,Mr,1,0,0,0.9694501018329938,60.450625
853,0,0.24236252545824846,1,0,2,C,none,n,Miss,0,0,1,0.0,232.43441763999996
854,1,0.6296296296296297,1,0,3,S,rare,D,Miss,0,0,1,0.0,1552.36
855,0,0.47282608695652173,1,2,2,S,none,n,Mrs,0,0,1,0.9456521739130435,676.0
856,1,0.24236252545824846,1,1,1,S,none,n,Mrs,0,0,1,0.24236252545824846,87.4225
857,1,0.6296296296296297,1,2,3,S,none,n,Mrs,0,0,1,1.2592592592592593,27181.028768890003
858,1,0.6296296296296297,0,3,2,S,none,E,Mr,1,0,0,1.8888888888888888,704.9025
859,1,0.24236252545824846,1,1,2,C,none,n,Mrs,0,1,0,0.24236252545824846,370.88211888999996
860,0,0.24236252545824846,0,1,0,C,none,n,Mr,1,0,0,0.24236252545824846,52.26133263999999
861,0,0.24236252545824846,0,2,1,S,none,n,Mr,0,0,1,0.4847250509164969,199.04412889
862,0,0.47282608695652173,0,1,1,S,none,n,Mr,0,0,1,0.47282608695652173,132.25
863,1,0.6296296296296297,1,2,2,S,none,D,Mrs,1,0,0,1.2592592592592593,672.3234126400001
864,0,0.24236252545824846,1,1,3,S,CA,n,Miss,0,0,0,0.24236252545824846,4837.202499999999
865,0,0.47282608695652173,0,1,1,S,none,n,Mr,1,0,0,0.47282608695652173,169.0
866,1,0.47282608695652173,1,2,1,S,none,n,Mrs,1,0,0,0.9456521739130435,169.0
867,1,0.47282608695652173,1,1,1,C,SC/PARIS,n,Miss,0,0,1,0.47282608695652173,192.05247889
868,0,0.6296296296296297,0,1,3,S,rare,A,Mr,1,0,0,0.6296296296296297,2549.8258176400004
869,0,0.24236252545824846,0,1,1,S,none,n,Mr,1,0,0,0.24236252545824846,90.25
870,1,0.24236252545824846,0,0,1,S,none,n,Master,0,0,1,0.0,123.95036889000001
871,0,0.24236252545824846,0,1,0,S,none,n,Mr,1,0,0,0.24236252545824846,62.34365764
872,1,0.6296296296296297,1,2,3,S,none,D,Mrs,0,0,1,1.2592592592592593,2761.94393764
873,0,0.6296296296296297,0,2,0,S,none,B,Mr,1,0,0,1.2592592592592593,25.0
874,0,0.24236252545824846,0,2,1,S,none,n,Mr,1,0,0,0.4847250509164969,81.0
875,1,0.47282608695652173,1,1,2,C,rare,n,Mrs,0,0,1,0.47282608695652173,576.0
876,1,0.24236252545824846,1,0,0,C,none,n,Miss,1,0,0,0.0,52.200624999999995
877,0,0.24236252545824846,0,1,1,S,none,n,Mr,1,0,0,0.24236252545824846,96.93977764000002
878,0,0.24236252545824846,0,1,0,S,none,n,Mr,1,0,0,0.24236252545824846,62.34365764
879,0,0.24236252545824846,0,1,0,S,none,n,Mr,1,0,0,0.24236252545824846,62.34365764
880,1,0.6296296296296297,1,3,3,C,none,C,Mrs,0,0,1,1.8888888888888888,6915.30285889
881,1,0.47282608695652173,1,1,2,S,none,n,Mrs,0,0,1,0.47282608695652173,676.0
882,0,0.24236252545824846,0,2,0,S,none,n,Mr,1,0,0,0.4847250509164969,62.34365764
883,0,0.24236252545824846,1,1,1,S,none,n,Miss,1,0,0,0.24236252545824846,110.60097889000001
884,0,0.47282608695652173,0,1,1,S,CA,n,Mr,1,0,0,0.47282608695652173,110.25
885,0,0.24236252545824846,0,1,0,S,SOTON,n,Mr,1,0,0,0.24236252545824846,49.7025
886,0,0.24236252545824846,1,2,2,Q,none,n,Mrs,0,0,0,0.4847250509164969,848.265625
887,0,0.47282608695652173,0,1,1,S,none,n,Mr,1,0,0,0.47282608695652173,169.0
888,1,0.6296296296296297,1,1,2,S,none,B,Miss,1,0,0,0.6296296296296297,900.0
889,0,0.24236252545824846,1,1,2,S,W/C,n,Miss,0,1,0,0.24236252545824846,549.9024999999999
890,1,0.6296296296296297,0,1,2,C,none,C,Mr,1,0,0,0.6296296296296297,900.0
891,0,0.24236252545824846,0,1,0,Q,none,n,Mr,1,0,0,0.24236252545824846,60.0625
